t,pitch_deg,gyro_dps,base_cmd
18.92,4.81883,-14.5835,-6
18.924,4.75979,-14.7592,-6
18.928,4.70006,-14.9326,-6
18.932,4.63964,-15.1038,-6
18.936,4.57855,-15.2728,-6
18.94,4.51679,-15.4397,-6
18.944,4.45438,-15.6045,-6
18.948,4.39131,-15.7672,-6
18.952,4.3276,-15.9279,-6
18.956,4.26325,-16.0867,-6
18.96,4.19828,-16.2434,-6
18.964,4.13268,-16.3983,-6
18.968,4.06648,-16.5513,-6
18.972,3.99967,-16.7024,-6
18.976,3.93226,-16.8518,-6
18.98,3.86426,-16.9993,-6
18.984,3.79568,-17.1451,-6
18.988,3.72653,-17.2892,-6
18.992,3.6568,-17.4315,-6
18.996,3.58651,-17.5722,-6
19,3.51567,-17.7113,-6
19.004,3.44427,-17.8488,-6
19.008,3.37233,-17.9847,-6
19.012,3.29986,-18.1191,-6
19.016,3.22685,-18.2519,-6
19.02,3.15331,-18.3832,-6
19.024,3.07926,-18.5131,-6
19.028,3.0047,-18.6415,-6
19.032,2.92962,-18.7685,-6
19.036,2.85405,-18.8942,-6
19.04,2.77797,-19.0184,-6
19.044,2.70141,-19.1413,-6
19.048,2.62435,-19.2629,-6
19.052,2.54682,-19.3833,-6
19.056,2.46881,-19.5023,-6
19.06,2.39033,-19.6201,-6
19.064,2.31139,-19.7366,-6
19.068,2.23198,-19.852,-6
19.072,2.15211,-19.9662,-6
19.076,2.0718,-20.0792,-6
19.08,1.99103,-20.1911,-6
19.084,1.90982,-20.3018,-6
19.088,1.82818,-20.4115,-6
19.092,1.7461,-20.5201,-6
19.096,1.66359,-20.6276,-6
19.1,1.58065,-20.7341,-6
19.104,1.49729,-20.8396,-6
19.108,1.41352,-20.944,-6
19.112,1.32933,-21.0475,-6
19.116,1.24473,-21.15,-6
19.12,1.15972,-21.2515,-6
19.124,1.07431,-21.3522,-6
19.128,0.988505,-21.4519,-6
19.132,0.902302,-21.5507,-6
19.136,0.815707,-21.6486,-6
19.14,0.728725,-21.7457,-6
19.144,0.641357,-21.8419,-6
19.148,0.553608,-21.9373,-6
19.152,0.46548,-22.0319,-6
19.156,0.376978,-22.1256,-6
19.16,0.288103,-22.2186,-6
19.164,0.19886,-22.3108,-6
19.168,0.109251,-22.4023,-6
19.172,0.019279,-22.493,-6
19.176,-0.0710527,-22.5829,-6
19.18,-0.161741,-22.6722,-6
19.184,-0.252784,-22.7607,-6
19.188,-0.344179,-22.8486,-6
19.192,-0.435922,-22.9358,-6
19.196,-0.528011,-23.0223,-6
19.2,-0.620443,-23.1081,-6
19.204,-0.713217,-23.1934,-6
19.208,-0.806329,-23.278,-6
19.212,-0.899776,-23.3619,-6
19.216,-0.993558,-23.4453,-6
19.22,-1.08767,-23.5281,-6
19.224,-1.18211,-23.6103,-6
19.228,-1.27688,-23.6919,-6
19.232,-1.37197,-23.773,-6
19.236,-1.46739,-23.8535,-6
19.24,-1.56312,-23.9335,-6
19.244,-1.65917,-24.013,-6
19.248,-1.75554,-24.0919,-6
19.252,-1.85222,-24.1704,-6
19.256,-1.94921,-24.2483,-6
19.26,-2.04652,-24.3258,-6
19.264,-2.14413,-24.4028,-6
19.268,-2.24205,-24.4793,-6
19.272,-2.34027,-24.5554,-6
19.276,-2.43879,-24.631,-6
19.28,-2.53762,-24.7061,-6
19.284,-2.63674,-24.7809,-6
19.288,-2.73616,-24.8552,-6
19.292,-2.83588,-24.9291,-6
19.296,-2.93589,-25.0026,-6
19.3,-3.03619,-25.0757,-6
19.304,-3.13678,-25.1484,-6
19.308,-3.23767,-25.2207,-6
19.312,-3.33884,-25.2927,-6
19.316,-3.44029,-25.3643,-6
19.32,-3.54204,-25.4355,-6
19.324,-3.64406,-25.5064,-6
19.328,-3.74628,-25.5548,-5.6922
19.332,-3.8485,-25.5545,-5.01652
19.336,-3.95053,-25.5072,-4.35331
19.34,-4.05218,-25.4139,-3.69354
19.344,-4.15328,-25.2755,-3.03798
19.348,-4.25366,-25.0931,-2.38717
19.352,-4.35313,-24.8677,-1.74161
19.356,-4.45153,-24.6004,-1.10183
19.36,-4.5487,-24.2922,-0.468325
19.364,-4.64448,-23.9443,0.158406
19.368,-4.73871,-23.5578,0.777881
19.372,-4.83124,-23.1338,1.38963
19.376,-4.92194,-22.6734,1.99318
19.38,-5.01065,-22.1779,2.58808
19.384,-5.09724,-21.6484,3.17391
19.388,-5.18158,-21.086,3.75021
19.392,-5.26355,-20.492,4.31659
19.396,-5.34302,-19.8676,4.87264
19.4,-5.41988,-19.214,5.41796
19.404,-5.49401,-18.5324,5.95217
19.408,-5.56544,-17.8582,6
19.412,-5.63422,-17.1949,6
19.416,-5.70039,-16.5421,6
19.42,-5.76399,-15.8997,6
19.424,-5.82506,-15.2675,6
19.428,-5.88364,-14.6454,6
19.432,-5.93977,-14.0331,6
19.436,-5.99349,-13.4306,6
19.44,-6.04484,-12.8376,6
19.444,-6.09386,-12.254,6
19.448,-6.14058,-11.6796,6
19.452,-6.18504,-11.1143,6
19.456,-6.22727,-10.5579,6
19.46,-6.26731,-10.0102,6
19.464,-6.30519,-9.47121,6
19.468,-6.34096,-8.94065,6
19.472,-6.37463,-8.4184,6
19.476,-6.40625,-7.90434,6
19.48,-6.43584,-7.39832,6
19.484,-6.46344,-6.9002,6
19.488,-6.48908,-6.40986,6
19.492,-6.51279,-5.92715,6
19.496,-6.5346,-5.45195,6
19.5,-6.55453,-4.98413,6
19.504,-6.57263,-4.52356,6
19.508,-6.58891,-4.07013,6
19.512,-6.6034,-3.6237,6
19.516,-6.61614,-3.18416,6
19.52,-6.62714,-2.7514,6
19.524,-6.63645,-2.3253,6
19.528,-6.64407,-1.90573,6
19.532,-6.65004,-1.4926,6
19.536,-6.65438,-1.0858,6
19.54,-6.65712,-0.685204,6
19.544,-6.65829,-0.29072,6
19.548,-6.6579,0.0977594,6
19.552,-6.65597,0.480337,6
19.556,-6.65255,0.857112,6
19.56,-6.64763,1.22819,6
19.564,-6.64126,1.59365,6
19.568,-6.63344,1.95361,6
19.572,-6.62421,2.30816,6
19.576,-6.61358,2.65738,6
19.58,-6.60158,3.00137,6
19.584,-6.58822,3.34022,6
19.588,-6.57352,3.67401,6
19.592,-6.55751,4.00284,6
19.596,-6.5402,4.32678,6
19.6,-6.52162,4.64592,6
19.604,-6.50178,4.96035,6
19.608,-6.48069,5.27014,6
19.612,-6.45839,5.57537,6
19.616,-6.43489,5.87613,6
19.62,-6.4102,6.17248,6
19.624,-6.38434,6.4645,6
19.628,-6.35733,6.75228,6
19.632,-6.32919,7.03587,6
19.636,-6.29993,7.31535,6
19.64,-6.26956,7.5908,6
19.644,-6.23811,7.86228,6
19.648,-6.2056,8.12986,6
19.652,-6.17202,8.3936,6
19.656,-6.13741,8.65358,6
19.66,-6.10177,8.90986,6
19.664,-6.06512,9.1625,6
19.668,-6.02747,9.41156,6
19.672,-5.98884,9.6571,6
19.676,-5.94925,9.8992,6
19.68,-5.90869,10.1379,6
19.684,-5.8672,10.3733,6
19.688,-5.82478,10.6053,6
19.692,-5.78144,10.8342,6
19.696,-5.7372,11.0599,6
19.7,-5.69207,11.2825,6
19.704,-5.64607,11.502,6
19.708,-5.59919,11.7185,6
19.712,-5.55146,11.9321,6
19.716,-5.50289,12.1427,6
19.72,-5.45349,12.3506,6
19.724,-5.40327,12.5556,6
19.728,-5.35224,12.7578,6
19.732,-5.30041,12.9574,6
19.736,-5.24779,13.1542,6
19.74,-5.1944,13.3485,6
19.744,-5.14024,13.5402,6
19.748,-5.08532,13.7294,6
19.752,-5.02965,13.9161,6
19.756,-4.97325,14.1004,6
19.76,-4.91612,14.2822,6
19.764,-4.85828,14.4617,6
19.768,-4.79972,14.6389,6
19.772,-4.74046,14.8139,6
19.776,-4.68052,14.9866,6
19.78,-4.61989,15.1571,6
19.784,-4.55859,15.3254,6
19.788,-4.49662,15.4917,6
19.792,-4.434,15.6558,6
19.796,-4.37073,15.8179,6
19.8,-4.30682,15.978,6
19.804,-4.24227,16.1361,6
19.808,-4.1771,16.2923,6
19.812,-4.11131,16.4466,6
19.816,-4.04492,16.599,6
19.82,-3.97792,16.7496,6
19.824,-3.91033,16.8983,6
19.828,-3.84215,17.0453,6
19.832,-3.77338,17.1906,6
19.836,-3.70405,17.3341,6
19.84,-3.63414,17.476,6
19.844,-3.56368,17.6162,6
19.848,-3.49266,17.7547,6
19.852,-3.42109,17.8917,6
19.856,-3.34898,18.0271,6
19.86,-3.27634,18.161,6
19.864,-3.20317,18.2934,6
19.868,-3.12947,18.4243,6
19.872,-3.05525,18.5537,6
19.876,-2.98053,18.6817,6
19.88,-2.90529,18.8082,6
19.884,-2.82956,18.9334,6
19.888,-2.75333,19.0573,6
19.892,-2.67661,19.1798,6
19.896,-2.59941,19.301,6
19.9,-2.52173,19.4209,6
19.904,-2.44357,19.5395,6
19.908,-2.36494,19.6569,6
19.912,-2.28585,19.7731,6
19.916,-2.20629,19.8881,6
19.92,-2.12629,20.0019,6
19.924,-2.04583,20.1146,6
19.928,-1.96492,20.2261,6
19.932,-1.88358,20.3365,6
19.936,-1.80179,20.4459,6
19.94,-1.71958,20.5541,6
19.944,-1.63693,20.6613,6
19.948,-1.55386,20.7675,6
19.952,-1.47037,20.8726,6
19.956,-1.38647,20.9768,6
19.96,-1.30215,21.0799,6
19.964,-1.21742,21.1821,6
19.968,-1.13228,21.2834,6
19.972,-1.04675,21.3838,6
19.976,-0.960816,21.4832,6
19.98,-0.874489,21.5817,6
19.984,-0.787771,21.6794,6
19.988,-0.700666,21.7762,6
19.992,-0.613178,21.8721,6
19.996,-0.525309,21.9673,6
20,-0.437062,22.0616,6
